Global Category Tree Look - Up,,,,,
,,,,,
Division,Loadsheet/Department,Main Category,Lowest Category,Minimum Required Images,Required Compliance Certificate,Division_ZH,Department_ZH,Main_ZH,Lowest_ZH
Media,Books,Books BISAC (23551),MED085140 - Medical - Surgery - Pediatric  (26515),1,,媒体,书籍,图书BISAC,医学 - 外科 - 儿科外科
Media,Books,Books BISAC (23551),MED085150 - Medical - Surgery - Reproductive & Urological  (26516),1,,媒体,书籍,图书BISAC,医学 - 外科 - 生殖与泌尿外科
Media,Books,Books BISAC (23551),MED086000 - Medical - Test Preparation & Review (26517),1,,媒体,书籍,图书BISAC,医学 - 考试准备与复习
Media,Books,Books BISAC (23551),MED087000 - Medical - Transportation (26518),1,,媒体,书籍,图书BISAC,医学 - 医疗运输
Media,Books,Books BISAC (23551),MED088000 - Medical - Urology (26519),1,,媒体,书籍,图书BISAC,医学 - 泌尿外科学
Media,Books,Books BISAC (23551),MED089000 - Medical - Veterinary Medicine - General (26520),1,,媒体,书籍,图书BISAC,医学 - 兽医学 - 综合
Media,Books,Books BISAC (23551),MED089010 - Medical - Veterinary Medicine - Equine (26521),1,,媒体,书籍,图书BISAC,医学 - 兽医学 - 马科动物
Media,Books,Books BISAC (23551),MED089020 - Medical - Veterinary Medicine - Food Animal (26522),1,,媒体,书籍,图书BISAC,医学 - 兽医学 - 食用动物
Media,Books,Books BISAC (23551),MED089030 - Medical - Veterinary Medicine - Small Animal (26523),1,,媒体,书籍,图书BISAC,医学 - 兽医学 - 小动物
Media,Books,Books BISAC (23551),MED090000 - Medical - Biostatistics (26524),1,,媒体,书籍,图书BISAC,医学 - 生物统计学
Media,Books,Books BISAC (23551),MED091000 - Medical - Nosology (26525),1,,媒体,书籍,图书BISAC,医学 - 疾病分类学
Media,Books,Books BISAC (23551),MED092000 - Medical - Osteopathy (26526),1,,媒体,书籍,图书BISAC,医学 - 整骨医学
Media,Books,Books BISAC (23551),MED093000 - Medical - Pain Medicine (26527),1,,媒体,书籍,图书BISAC,医学 - 疼痛医学
Media,Books,Books BISAC (23551),MED094000 - Medical - Pediatric Emergencies (26528),1,,媒体,书籍,图书BISAC,医学 - 儿科急症
Media,Books,Books BISAC (23551),MED095000 - Medical - Practice Management & Reimbursement (26529),1,,媒体,书籍,图书BISAC,医学 - 诊所管理与费用报销
Media,Books,Books BISAC (23551),MED096000 - Medical - Toxicology (26530),1,,媒体,书籍,图书BISAC,医学 - 毒理学
Media,Books,Books BISAC (23551),MED097000 - Medical - Tropical Medicine (26531),1,,媒体,书籍,图书BISAC,医学 - 热带医学
Media,Books,Books BISAC (23551),MED098000 - Medical - Diagnostic Imaging - Ultrasonography (26532),1,,媒体,书籍,图书BISAC,医学 - 诊断影像 - 超声
Media,Books,Books BISAC (23551),MED100000 - Medical - Podiatry (26533),1,,媒体,书籍,图书BISAC,医学 - 足病医学
Media,Books,Books BISAC (23551),MED101000 - Medical - Atlases (26534),1,,媒体,书籍,图书BISAC,医学 - 图谱
Media,Books,Books BISAC (23551),MED102000 - Medical - Mental Health (26535),1,,媒体,书籍,图书BISAC,医学 - 心理健康
Media,Books,Books BISAC (23551),MED103000 - Medical - Parasitology (26536),1,,媒体,书籍,图书BISAC,医学 - 寄生虫学
Media,Books,Books BISAC (23551),MED104000 - Medical - Physicians (26537),1,,媒体,书籍,图书BISAC,医学 - 医师
Media,Books,Books BISAC (23551),MED105000 - Medical - Psychiatry - General (26538),1,,媒体,书籍,图书BISAC,医学 - 精神病学 - 综合
Media,Books,Books BISAC (23551),MED105010 - Medical - Psychiatry - Child & Adolescent (26539),1,,媒体,书籍,图书BISAC,医学 - 精神病学 - 儿童与青少年
Media,Books,Books BISAC (23551),MED105020 - Medical - Psychiatry - Psychopharmacology (26540),1,,媒体,书籍,图书BISAC,医学 - 精神病学 - 精神药理学
Media,Books,Books BISAC (23551),MED106000 - Medical - Research (26541),1,,媒体,书籍,图书BISAC,医学 - 研究
Media,Books,Books BISAC (23551),MED107000 - Medical - Genetics (26542),1,,媒体,书籍,图书BISAC,医学 - 遗传学
Media,Books,Books BISAC (23551),MED108000 - Medical - Instruments & Supplies (26543),1,,媒体,书籍,图书BISAC,医学 - 医疗器械与耗材
Media,Books,Books BISAC (23551),MED109000 - Medical - Essays (26544),1,,媒体,书籍,图书BISAC,医学 - 随笔
Media,Books,Books BISAC (23551),MED110000 - Medical - Histology (26545),1,,媒体,书籍,图书BISAC,医学 - 组织学
Media,Books,Books BISAC (23551),MED111000 - Medical - Bariatrics (26546),1,,媒体,书籍,图书BISAC,医学 - 肥胖医学
Media,Books,Books BISAC (23551),MED112000 - Medical - Evidence-Based Medicine (26547),1,,媒体,书籍,图书BISAC,医学 - 循证医学
Media,Books,Books BISAC (23551),MED113000 - Medical - Long-Term Care (26548),1,,媒体,书籍,图书BISAC,医学 - 长期照护
Media,Books,Books BISAC (23551),MED114000 - Medical - Hepatology (26549),1,,媒体,书籍,图书BISAC,医学 - 肝病学
Media,Books,Books BISAC (23551),MED115000 - Medical - Infection Control (26550),1,,媒体,书籍,图书BISAC,医学 - 感染控制
Media,Books,Books BISAC (23551),MED116000 - Medical - Environmental Health  (26551),1,,媒体,书籍,图书BISAC,医学 - 环境卫生
Media,Books,Books BISAC (23551),MED117000 - Medical - Informatics  (26552),1,,媒体,书籍,图书BISAC,医学 - 医学信息学
Media,Books,Books BISAC (23551),MED118000 - Medical - Military Medicine  (26553),1,,媒体,书籍,图书BISAC,医学 - 军事医学
Media,Books,Books BISAC (23551),MED119000 - Medical - Sleep Medicine  (26554),1,,媒体,书籍,图书BISAC,医学 - 睡眠医学
Media,Books,Books BISAC (23551),MUS000000 - Music - General (26555),1,,媒体,书籍,图书BISAC,音乐 - 综合
Media,Books,Books BISAC (23551),MUS001000 - Music - Instruction & Study - Appreciation (26556),1,,媒体,书籍,图书BISAC,音乐 - 教学与研究 - 欣赏
Media,Books,Books BISAC (23551),MUS002000 - Music - Genres & Styles - Ballet (26557),1,,媒体,书籍,图书BISAC,音乐 - 流派与风格 - 芭蕾
Media,Books,Books BISAC (23551),MUS003000 - Music - Genres & Styles - Blues (26558),1,,媒体,书籍,图书BISAC,音乐 - 流派与风格 - 布鲁斯
Media,Books,Books BISAC (23551),MUS004000 - Music - Business Aspects (26559),1,,媒体,书籍,图书BISAC,音乐 - 商业事务
Media,Books,Books BISAC (23551),MUS005000 - Music - Genres & Styles - Chamber (26560),1,,媒体,书籍,图书BISAC,音乐 - 流派与风格 - 室内乐
Media,Books,Books BISAC (23551),MUS006000 - Music - Genres & Styles - Classical (26561),1,,媒体,书籍,图书BISAC,音乐 - 流派与风格 - 古典
Media,Books,Books BISAC (23551),MUS007000 - Music - Instruction & Study - Composition (26562),1,,媒体,书籍,图书BISAC,音乐 - 教学与研究 - 作曲
Media,Books,Books BISAC (23551),MUS008000 - Music - Instruction & Study - Conducting (26563),1,,媒体,书籍,图书BISAC,音乐 - 教学与研究 - 指挥
Media,Books,Books BISAC (23551),MUS009000 - Music - Religious - Contemporary Christian (26564),1,,媒体,书籍,图书BISAC,音乐 - 宗教 - 当代基督教音乐
Media,Books,Books BISAC (23551),MUS010000 - Music - Genres & Styles - Country & Bluegrass (26565),1,,媒体,书籍,图书BISAC,音乐 - 流派与风格 - 乡村与蓝草
Media,Books,Books BISAC (23551),MUS011000 - Music - Genres & Styles - Dance (26566),1,,媒体,书籍,图书BISAC,音乐 - 流派与风格 - 舞曲
Media,Books,Books BISAC (23551),MUS012000 - Music - Discography & Buyer'S Guides (26567),1,,媒体,书籍,图书BISAC,音乐 - 唱片目录与购买指南
Media,Books,Books BISAC (23551),MUS013000 - Music - Genres & Styles - Electronic (26568),1,,媒体,书籍,图书BISAC,音乐 - 流派与风格 - 电子音乐
Media,Books,Books BISAC (23551),MUS014000 - Music - Ethnic (26569),1,,媒体,书籍,图书BISAC,音乐 - 民族音乐
Media,Books,Books BISAC (23551),MUS015000 - Music - Ethnomusicology (26570),1,,媒体,书籍,图书BISAC,音乐 - 民族音乐学
Media,Books,Books BISAC (23551),MUS016000 - Music - Instruction & Study - Exercises (26571),1,,媒体,书籍,图书BISAC,音乐 - 教学与研究 - 练习
Media,Books,Books BISAC (23551),MUS017000 - Music - Genres & Styles - Folk & Traditional (26572),1,,媒体,书籍,图书BISAC,音乐 - 流派与风格 - 民谣与传统
Media,Books,Books BISAC (23551),MUS018000 - Music - Religious - Gospel (26573),1,,媒体,书籍,图书BISAC,音乐 - 宗教 - 福音音乐
Media,Books,Books BISAC (23551),MUS019000 - Music - Genres & Styles - Heavy Metal (26574),1,,媒体,书籍,图书BISAC,音乐 - 流派与风格 - 重金属
Media,Books,Books BISAC (23551),MUS020000 - Music - History & Criticism (26575),1,,媒体,书籍,图书BISAC,音乐 - 历史与评论
Media,Books,Books BISAC (23551),MUS021000 - Music - Religious - Hymns (26576),1,,媒体,书籍,图书BISAC,音乐 - 宗教 - 圣歌
Media,Books,Books BISAC (23551),MUS022000 - Music - Instruction & Study - General (26577),1,,媒体,书籍,图书BISAC,音乐 - 教学与研究 - 综合
Media,Books,Books BISAC (23551),MUS023000 - Music - Musical Instruments - General (26578),1,,媒体,书籍,图书BISAC,音乐 - 乐器 - 综合
Media,Books,Books BISAC (23551),MUS023010 - Music - Musical Instruments - Brass (26579),1,,媒体,书籍,图书BISAC,音乐 - 乐器 - 铜管乐器
Media,Books,Books BISAC (23551),MUS023020 - Music - Musical Instruments - Percussion (26580),1,,媒体,书籍,图书BISAC,音乐 - 乐器 - 打击乐器
Media,Books,Books BISAC (23551),MUS023030 - Music - Musical Instruments - Piano & Keyboard (26581),1,,媒体,书籍,图书BISAC,音乐 - 乐器 - 钢琴及键盘乐器
Media,Books,Books BISAC (23551),MUS023040 - Music - Musical Instruments - Strings (26582),1,,媒体,书籍,图书BISAC,音乐 - 乐器 - 弦乐器
Media,Books,Books BISAC (23551),MUS023050 - Music - Musical Instruments - Woodwinds (26583),1,,媒体,书籍,图书BISAC,音乐 - 乐器 - 木管乐器
Media,Books,Books BISAC (23551),MUS023060 - Music - Musical Instruments - Guitar (26584),1,,媒体,书籍,图书BISAC,吉他
Media,Books,Books BISAC (23551),MUS024000 - Music - Genres & Styles - International (26585),1,,媒体,书籍,图书BISAC,世界音乐
Media,Books,Books BISAC (23551),MUS025000 - Music - Genres & Styles - Jazz (26586),1,,媒体,书籍,图书BISAC,爵士乐
Media,Books,Books BISAC (23551),MUS026000 - Music - Genres & Styles - Children'S (26587),1,,媒体,书籍,图书BISAC,儿童音乐
Media,Books,Books BISAC (23551),MUS027000 - Music - Genres & Styles - New Age (26588),1,,媒体,书籍,图书BISAC,新世纪音乐
Media,Books,Books BISAC (23551),MUS028000 - Music - Genres & Styles - Opera (26589),1,,媒体,书籍,图书BISAC,歌剧
Media,Books,Books BISAC (23551),MUS029000 - Music - Genres & Styles - Pop Vocal (26590),1,,媒体,书籍,图书BISAC,流行声乐
Media,Books,Books BISAC (23551),MUS030000 - Music - Genres & Styles - Punk (26591),1,,媒体,书籍,图书BISAC,朋克音乐
Media,Books,Books BISAC (23551),MUS031000 - Music - Genres & Styles - Rap & Hip Hop (26592),1,,媒体,书籍,图书BISAC,说唱及嘻哈
Media,Books,Books BISAC (23551),MUS032000 - Music - Recording & Reproduction (26593),1,,媒体,书籍,图书BISAC,录音与复制
Media,Books,Books BISAC (23551),MUS033000 - Music - Reference (26594),1,,媒体,书籍,图书BISAC,音乐参考资料
Media,Books,Books BISAC (23551),MUS035000 - Music - Genres & Styles - Rock (26595),1,,媒体,书籍,图书BISAC,摇滚乐
Media,Books,Books BISAC (23551),MUS036000 - Music - Genres & Styles - Latin (26596),1,,媒体,书籍,图书BISAC,拉丁音乐
Media,Books,Books BISAC (23551),MUS037000 - Music - Printed Music - General (26597),1,,媒体,书籍,图书BISAC,乐谱综合
Media,Books,Books BISAC (23551),MUS037010 - Music - Printed Music - Artist Specific (26598),1,,媒体,书籍,图书BISAC,艺人作品乐谱
Media,Books,Books BISAC (23551),MUS037020 - Music - Printed Music - Band & Orchestra (26599),1,,媒体,书籍,图书BISAC,乐队与管弦乐谱
Media,Books,Books BISAC (23551),MUS037030 - Music - Printed Music - Choral (26600),1,,媒体,书籍,图书BISAC,合唱乐谱
Media,Books,Books BISAC (23551),MUS037040 - Music - Printed Music - Guitar & Fretted Instruments (26601),1,,媒体,书籍,图书BISAC,吉他及有品弦乐器乐谱
Media,Books,Books BISAC (23551),MUS037050 - Music - Printed Music - Mixed Collections (26602),1,,媒体,书籍,图书BISAC,综合曲集乐谱
Media,Books,Books BISAC (23551),"MUS037060 - Music - Printed Music - Musicals, Film & Tv (26603)",1,,媒体,书籍,图书BISAC,音乐剧、电影和电视乐谱
Media,Books,Books BISAC (23551),MUS037070 - Music - Printed Music - Opera & Classical Scores (26604),1,,媒体,书籍,图书BISAC,歌剧与古典总谱
Media,Books,Books BISAC (23551),MUS037080 - Music - Printed Music - Percussion (26605),1,,媒体,书籍,图书BISAC,打击乐乐谱
Media,Books,Books BISAC (23551),MUS037090 - Music - Printed Music - Piano & Keyboard Repertoire (26606),1,,媒体,书籍,图书BISAC,钢琴及键盘曲目乐谱
Media,Books,Books BISAC (23551),MUS037100 - Music - Printed Music - Piano-Vocal-Guitar (26607),1,,媒体,书籍,图书BISAC,钢琴/声乐/吉他乐谱
Media,Books,Books BISAC (23551),MUS037110 - Music - Printed Music - Vocal (26608),1,,媒体,书籍,图书BISAC,声乐乐谱
Media,Books,Books BISAC (23551),MUS037120 - Music - Printed Music - Brass (26609),1,,媒体,书籍,图书BISAC,铜管乐器乐谱
Media,Books,Books BISAC (23551),MUS037130 - Music - Printed Music - Strings (26610),1,,媒体,书籍,图书BISAC,弦乐器乐谱
Media,Books,Books BISAC (23551),MUS037140 - Music - Printed Music - Woodwinds (26611),1,,媒体,书籍,图书BISAC,木管乐器乐谱
Media,Books,Books BISAC (23551),MUS038000 - Music - Instruction & Study - Songwriting (26612),1,,媒体,书籍,图书BISAC,歌曲创作
Media,Books,Books BISAC (23551),MUS039000 - Music - Genres & Styles - Soul & R 'N B (26613),1,,媒体,书籍,图书BISAC,灵魂乐及R&B
Media,Books,Books BISAC (23551),MUS040000 - Music - Instruction & Study - Techniques (26614),1,,媒体,书籍,图书BISAC,技巧教学
Media,Books,Books BISAC (23551),MUS041000 - Music - Instruction & Study - Theory (26615),1,,媒体,书籍,图书BISAC,音乐理论
Media,Books,Books BISAC (23551),MUS042000 - Music - Instruction & Study - Voice (26616),1,,媒体,书籍,图书BISAC,声乐训练
Media,Books,Books BISAC (23551),MUS045000 - Music - Genres & Styles - Military & Marches (26617),1,,媒体,书籍,图书BISAC,军乐与进行曲
Media,Books,Books BISAC (23551),MUS046000 - Music - Genres & Styles - Musicals (26618),1,,媒体,书籍,图书BISAC,音乐剧
Media,Books,Books BISAC (23551),MUS047000 - Music - Genres & Styles - Reggae (26619),1,,媒体,书籍,图书BISAC,雷鬼音乐
Media,Books,Books BISAC (23551),MUS048000 - Music - Religious - General (26620),1,,媒体,书籍,图书BISAC,宗教音乐综合
Media,Books,Books BISAC (23551),MUS048010 - Music - Religious - Christian (26621),1,,媒体,书籍,图书BISAC,基督教音乐
Media,Books,Books BISAC (23551),MUS048020 - Music - Religious - Jewish (26622),1,,媒体,书籍,图书BISAC,犹太教音乐
Media,Books,Books BISAC (23551),MUS048030 - Music - Religious - Muslim (26623),1,,媒体,书籍,图书BISAC,伊斯兰教音乐
Media,Books,Books BISAC (23551),MUS049000 - Music - Genres & Styles - General (26624),1,,媒体,书籍,图书BISAC,音乐流派综合
Media,Books,Books BISAC (23551),MUS050000 - Music - Individual Composer & Musician (26625),1,,媒体,书籍,图书BISAC,作曲家与音乐家专题
Media,Books,Books BISAC (23551),MUS051000 - Music - Genres & Styles - Choral (26626),1,,媒体,书籍,图书BISAC,合唱音乐
Media,Books,Books BISAC (23551),MUS052000 - Music - Lyrics (26627),1,,媒体,书籍,图书BISAC,歌词
Media,Books,Books BISAC (23551),MUS053000 - Music - Genres & Styles - Big Band & Swing (26628),1,,媒体,书籍,图书BISAC,大乐队与摇摆乐
Media,Books,Books BISAC (23551),MUS054000 - Music - Philosophy & Social Aspects (26629),1,,媒体,书籍,图书BISAC,音乐哲学与社会影响
Media,Books,Books BISAC (23551),MUS055000 - Music - Essays (26630),1,,媒体,书籍,图书BISAC,音乐随笔
Media,Books,Books BISAC (23551),NAT000000 - Nature - General (26631),1,,媒体,书籍,图书BISAC,自然综合
Media,Books,Books BISAC (23551),NAT001000 - Nature - Animals - General (26632),1,,媒体,书籍,图书BISAC,动物综合
Media,Books,Books BISAC (23551),NAT002000 - Nature - Animals - Primates (26633),1,,媒体,书籍,图书BISAC,灵长类动物
Media,Books,Books BISAC (23551),NAT003000 - Nature - Animals - Bears (26634),1,,媒体,书籍,图书BISAC,熊类
Media,Books,Books BISAC (23551),NAT004000 - Nature - Birdwatching Guides (26635),1,,媒体,书籍,图书BISAC,观鸟指南
Media,Books,Books BISAC (23551),NAT005000 - Nature - Animals - Butterflies & Moths (26636),1,,媒体,书籍,图书BISAC,蝴蝶与蛾类
Media,Books,Books BISAC (23551),NAT007000 - Nature - Animals - Dinosaurs & Prehistoric Creatures (26637),1,,媒体,书籍,图书BISAC,恐龙与史前生物
Media,Books,Books BISAC (23551),NAT009000 - Nature - Earthquakes & Volcanoes (26638),1,,媒体,书籍,图书BISAC,地震与火山
Media,Books,Books BISAC (23551),NAT010000 - Nature - Ecology (26639),1,,媒体,书籍,图书BISAC,生态学
Media,Books,Books BISAC (23551),NAT011000 - Nature - Environmental Conservation & Protection (26640),1,,媒体,书籍,图书BISAC,环境保护与保育
